v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"0135-00000004-001","1","/pharm_als/mad.jpg","Mucosal Atomization Device  (MAD Device)","","","","","","6.45","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000005-001","1","/pharm_als/nebkit.jpg","Nebulizer Kit, Medication Administration","Sold by the each, 50 each per case.","","","","","1.09","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","295","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000006-001","1","/pharm_als/18ga.jpg","Needle  18 ga x 1.5","","","","","","0.32","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","135","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000007-001","1","/pharm_als/21ga.jpg","Needle  21 ga x 1.5","","","","","","0.32","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","240","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000008-001","1","/pharm_als/23ga.jpg","Needle  23 ga x 1","Limit is 25 each.","","","","","0.32","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","1","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000011-001","1","/pharm_als/25ga.jpg","Needle  25 ga x 1","","","","","","0.24","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000010-001","1","/pharm_als/25ga.jpg","Needle  25 ga x 1.5","","","","","","0.2","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000011-001","1","no_picture.gif","Needle  25 ga x 5/8 (DO NOT USE, KS)","","","","","","0.2","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000012-001","1","/pharm_als/kendall1mlc.jpg","Syringe 1 cc  with needle","","","","","","0.33","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","Pharmaceutical / ALS Admin","--none--","0","0","0","0","0","0","","",""
"0135-00000013-001","1","pharm_als/10mlsyringe.jpg","Syringe 10 cc","","","","","","0.19","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","340","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000014-001","1","pharm_als/20cc.jpg","Syringe 20 cc","","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","120","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000015-001","1","/pharm_als/3mls.jpg","Syringe 3 cc","","","","","","0.12","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","1352","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000016-001","1","/pharm_als/35mls.jpg","Syringe 35 cc","","","","","","0.28","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","10","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000017-001","1","/pharm_als/6mls.jpg","Syringe 6 cc","","","","","","0.15","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","540","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000018-001","1","/pharm_als/60ccs.jpg","Syringe 60 cc","","","","","","0.41","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","240","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000019-001","1","pharm_als/10mlsyringeneedle.jpg","Syringe 10 cc with Needle","","","","","","0.37","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","350","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000020-001","1","/pharm_als/3mlc.jpg","Syringe 3 cc with Needle","","","","","","0.3","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","1025","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000021-001","1","pharm_als/carpuject.jpg","Tubex/Carpuject","","","","","","3.25","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","45","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000022-001","1","/pharm_als/filter.jpg","Needle, Filter poly hub 5um 18G x 1.5","sold by the each","","","","","0.33","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","1","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000012-002","1","pharm_als/1cc.jpg","Syringe 1 cc","Sold by the each, 100 each per box.","","","","","0.35","EA","0","0","0","1","1","0","0","","2013-07-10 12:28:00","1","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000001-002","1","pharm_als/Flexadaptors.jpg","Flex Connector for Nebulizer to BVM to ETT kit","Sold by the each.","","","","","2.05","EA","0","0","0","1","1","0","0","","2016-05-17 14:41:24","5","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000002-002","1","pharm_als/adultmaskaerosolNEW.jpg","Mask, Aerosol Adult","Sold by the each. 50 each to a case.","","","","","0.79","EA","0","0","0","1","1","0","0","","2018-10-03 13:12:10","1","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0135-00000004-002","1","pharm_als/mad_1.jpg","Mucosal Atomization Device  (MAD Device)","Sold as each.","","","","","6.45","EA","0","0","0","1","1","0","0","","2021-01-08 11:11:07","1","","Pharmaceutical / ALS Admin","--none--","1","0","0","0","0","0","","",""
"0030-00000007-001","1","/cspine/ked.jpg","KED","Kendrick Extrication Device. <i>Restricted to run number or incident statement prior to delivery. </I><b>IEMS Restricted List</b>","","","","","95.76","EA","0","1","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0045-00000014-002","1","ecg/ZollPedsMF.jpg","Pad, Multifunction (Infant) Zoll","Pediatric multifunction pad for the Zoll M, E, and X series cardiac monitors. <b>    <a href = ""http:www.boundtree.com/data/default/productattachments/Medstorm-Electrode-Compatibility-Chart.pdf"">Medstorm Compatibility Chart</a>","","","","","19.55","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"0045-00000019-001","1","no_picture.gif","Zoll Adult SPO2 sensor, durable","<i>Sold by the each, limit 14. </i>","","","","","220","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0050-00000004-001","1","/epcr/zolldatacable.jpg","Serial Cable for CF 18/19 / Zoll M connection","<i>This item is installed by Informatics or Logistics and will require an incident or statement form. </i>","","","","","46.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0050-00000005-001","1","/epcr/usbcable.jpg","USB Cable for CF 18/19 / Printer connection","<i>This item is installed by Informatics or Logistics and will require an incident or statement form. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0055-00000009-001","1","/ez_io/pressurebag.jpg","Pressure Infuser for IV Bag","","","","","","12.38","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0055-00000010-001","1","ez_io/g3case.jpg","VAP Case for G3 Driver","","","","","","53.95","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0130-00000010-001","1","/assessment/sphygmometer.jpg","Sphygmomanometer; 1-Tube Mabis Connector","<b>IEMS Restricted List</b>.  Enter an incident number or indicate whether a statement form has been sent.","","","","","68.92","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","22","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"0130-00000014-001","1","assessment/broselow.jpg","Pediatric Broselow Tape","","","","","","27.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"0150-00000010-001","1","/splinting/adulttraction.jpg","Splint, traction Adult","<i>Sold by the each, limit 14. </i>","","","","","195","EA","0","1","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0150-00000011-001","1","no_picture.gif","Splint, traction, kit 1 each Adult and Pediatric","<i>Sold by the each, limit 14. </i>","","","","","384.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0150-00000012-001","1","/splinting/pedstraction.jpg","Splint, traction, Pediatric","<i>Sold by the each, limit 14. </i>","","","","","192.45","EA","0","1","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0155-00000002-001","1","/spo2/pulseox.jpg","Meter, SpO2 w/adult probe Nellcor","<b>IEMS Restricted List</b>","","","","","715","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0155-00000006-001","1","/spo2/reusable.jpg","Sensor SpO2, Adult Reusable Finger","<b>IEMS Restricted List</b>","","","","","88.62","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0170-00000053-001","1","/wound_care/temstourn.jpg","Tourniquet, for Trauma C.A.T. BLACK","<b>Available for TEMS only.</b>","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0170-00000054-001","1","no_picture.gif","Tourniquet, for Trauma C.A.T. BLUE TRAINING DEVICE","Training Officer use only.","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"0170-00000055-001","1","/wound_care/traumatourn.jpg","Tourniquet, for Trauma C.A.T. ORANGE","<b>Sold by the each.</b>","","","","","26","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"8911-00000028-001","1","/formulary/narcan.jpg","Naloxone (Narcan) 0.4 mg / ml","Sold by the each, 10 each per box.","","","","","4.22","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"8911-00000031-004","1","/formulary/nitromist.jpg","Nitroglycerine SL MIST 0.4 mg / dose","Sold by the each.  <b><u></B></u>","","","","","280","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"8911-00000034-001","1","formulary/bicarb42.jpg","Sodium Bicarbonate 4.2% (5 mEq)","<b>Sold by the each. Expire June 1, 2022</b>","","","","","12.99","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","1","0","0","0","0","0","","",""
"8911-00000035-002","1","formulary/Adt Bicarb vial.jpg","Sodium Bicarbonate 8.4% (vial)","<b>Available by vial. Sold by each.</b>","","","","","9.2","VIAL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IEMS Restricted Items","--none--","0","0","0","0","0","0","","",""
"0180-00000001-001","1","pt_comfort/Urinal.jpg","Male Urinal with cover","Sold by the each.","","","","","0.44","EA","0","0","0","1","1","0","0","","2015-03-11 09:50:00","1","","Patient Comfort / Toiletries","--none--","1","0","0","0","0","0","","",""
"0180-00000002-001","1","pt_comfort/fracture pan.jpg","Fracture Bedpan","Sold by the each.","","","","","0.66","EA","0","0","0","1","1","0","0","","2015-03-11 09:57:00","1","","Patient Comfort / Toiletries","--none--","1","0","0","0","0","0","","",""
"0180-00000004-001","1","no_picture.gif","Animal, stuffed, fluffy and/or adorable (pediatric use only)","Random assortment of stuffed animals for pediatric patients.","","","","","0","EA","0","0","0","1","1","0","0","","2016-12-01 15:18:49","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000003-001","1","no_picture.gif","Animal, stuffed, hideous or frightening or ugly (adult use only)","Hideous or frightening stuffed animal.  Not recommended for pediatric use.","","","","","50","EA","0","0","0","1","1","0","0","","2016-12-01 15:20:29","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000005-001","1","","Toothbrush, Soft","","","","","","0.15","EA","0","0","0","1","1","0","0","","2018-01-16 09:19:03","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000006-001","1","","Toothpaste Floride","","","","","","0.32","EA","0","0","0","1","1","0","0","","2018-01-16 09:19:53","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000007-001","1","","Tissue Facial Angel Soft","","","","","","0.35","BX","0","0","0","1","1","0","0","","2018-01-16 09:21:02","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000008-001","1","","Mouthrinse Alcohol Free 4oz","","","","","","0.28","BTL","0","0","0","1","1","0","0","","2018-01-16 09:22:06","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000009-001","1","","Medicine Cup disp 1oz (80/pk)","Sold by the pack, 100 medicine cups per pack.","","","","","3.82","PAC","0","0","0","1","1","0","0","","2018-01-16 09:45:55","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000011-001","1","","Denture cup with lid","","","","","","0.14","EA","0","0","0","1","1","0","0","","2018-01-16 09:48:00","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000012-001","1","","Razor Twin Blade Facial (10/pk)","","","","","","1.1","PAC","0","0","0","1","1","0","0","","2018-01-16 09:49:15","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000013-001","1","","Shaving Cream 1.5oz","","","","","","0.73","EA","0","0","0","1","1","0","0","","2018-01-16 09:50:09","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000014-001","1","","Roll-On Deodorant 1.5oz","","","","","","0.32","EA","0","0","0","1","1","0","0","","2018-01-16 09:51:38","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000015-001","1","","Large handle comb","","","","","","0.16","EA","0","0","0","1","1","0","0","","2018-01-16 09:53:56","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000016-001","1","","Dawnmist Facial & Body soap","","","","","","0.07","EA","0","0","0","1","1","0","0","","2018-01-16 09:55:09","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000017-001","1","","Shampoo and baby bath 2oz","","","","","","0.27","EA","0","0","0","1","1","0","0","","2018-01-16 09:56:18","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000019-001","1","","Denture Cream","","","","","","3.82","","0","0","0","1","1","0","0","","2018-06-08 10:48:25","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000018-001","1","","Patient belonging drawstring bag","Sold by the each.","","","","","0.52","EA","0","0","0","1","1","0","0","","2018-09-07 12:48:45","1","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000020-001","1","","Blanket Warmer","Blanket Warmer, front loadin 18Wx19Lx5.5H, power NOT included.  Power cord is 0180-00000021-001.","","","","","155","EA","0","0","0","1","1","0","0","","2022-03-03 09:01:53","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0180-00000021-001","1","","12VDC power cord for blanket warmer","6FT 12VDC power cord for blanket warmer.","","","","","15","EA","0","0","0","1","1","0","0","","2022-03-03 09:03:36","0","","Patient Comfort / Toiletries","--none--","0","0","0","0","0","0","","",""
"0175-00000001-001","1","pt_comfort/MegaMover.jpg","MegaMover 40X80  1,000 lb capacity with 14 handles","","","","","","26.6","EA","0","0","0","1","1","0","0","","2014-09-12 08:22:00","0","","Patient Handling","--none--","0","0","0","0","0","0","","",""
"0175-00000005-001","1","no_picture.gif","Restaint straps for cot, complete","","","","","","126","EA","0","0","0","1","1","0","0","","2015-02-23 15:27:00","0","","Patient Handling","--none--","0","0","0","0","0","0","","",""
"0175-00000002-001","1","pt_comfort/MegaMover Plus.jpg","MegaMover Plus 40X80 with backboard pockets 1,000lb capacity","","","","","","26.6","EA","0","0","0","1","1","0","0","","2015-04-03 17:27:00","0","","Patient Handling","--none--","0","0","0","0","0","0","","",""
"0175-00000002-002","1","pt_comfort/CuraplexMoverPlus.jpg","MegaMover Plus 40X80 with backboard pockets 1,000lb capacity","Sold by the each.","","","","","26.6","EA","0","0","0","1","1","0","0","","2018-09-20 10:50:48","1","","Patient Handling","--none--","1","0","0","0","0","0","","",""
